741 0.823 -0.896 -0.896
742 0.824 -0.893 -0.893
743 0.826 -0.889 -0.889
744 0.827 -0.886 -0.886
745 0.828 -0.883 -0.883
746 0.829 -0.88 -0.88
747 0.83 -0.876 -0.876
748 0.831 -0.873 -0.873
749 0.832 -0.87 -0.869
750 0.833 -0.866 -0.866
751 0.834 -0.863 -0.863
752 0.836 -0.859 -0.859
753 0.837 -0.855 -0.855
754 0.838 -0.852 -0.852
755 0.839 -0.848 -0.848
756 0.84 -0.844 -0.844
757 0.841 -0.841 -0.841
758 0.842 -0.837 -0.837
759 0.843 -0.833 -0.833
760 0.844 -0.829 -0.829
761 0.846 -0.825 -0.825
762 0.847 -0.821 -0.821
763 0.848 -0.817 -0.817
764 0.849 -0.813 -0.813
765 0.85 -0.809 -0.809
766 0.851 -0.805 -0.805
767 0.852 -0.801 -0.801
768 0.853 -0.797 -0.797
769 0.854 -0.792 -0.792
770 0.856 -0.788 -0.788
771 0.857 -0.784 -0.784
772 0.858 -0.779 -0.779
773 0.859 -0.775 -0.775
774 0.86 -0.771 -0.771
775 0.861 -0.766 -0.766
776 0.862 -0.762 -0.762
777 0.863 -0.757 -0.757
778 0.864 -0.752 -0.752
779 0.866 -0.748 -0.748
780 0.867 -0.743 -0.743
781 0.868 -0.738 -0.738
782 0.869 -0.734 -0.734
783 0.87 -0.729 -0.729
784 0.871 -0.724 -0.724
785 0.872 -0.719 -0.719
786 0.873 -0.714 -0.714
787 0.874 -0.71 -0.71
788 0.876 -0.705 -0.705
789 0.877 -0.7 -0.7
790 0.878 -0.695 -0.695
791 0.879 -0.69 -0.69
792 0.88 -0.685 -0.685
793 0.881 -0.679 -0.679
794 0.882 -0.674 -0.674
795 0.883 -0.669 -0.669
796 0.884 -0.664 -0.664
797 0.886 -0.659 -0.659
798 0.887 -0.653 -0.653
799 0.888 -0.648 -0.648
800 0.889 -0.643 -0.643
801 0.89 -0.637 -0.637
802 0.891 -0.632 -0.632
803 0.892 -0.627 -0.627
804 0.893 -0.621 -0.621
805 0.894 -0.616 -0.616
806 0.896 -0.61 -0.61
807 0.897 -0.605 -0.605
808 0.898 -0.599 -0.599
809 0.899 -0.593 -0.593
810 0.9 -0.588 -0.588
811 0.901 -0.582 -0.582
812 0.902 -0.576 -0.576
813 0.903 -0.571 -0.571
814 0.904 -0.565 -0.565
815 0.906 -0.559 -0.559
816 0.907 -0.553 -0.553
817 0.908 -0.548 -0.548
818 0.909 -0.542 -0.542
819 0.91 -0.536 -0.536
820 0.911 -0.53 -0.53
821 0.912 -0.524 -0.524
822 0.913 -0.518 -0.518
823 0.914 -0.512 -0.512
824 0.916 -0.506 -0.506
825 0.917 -0.5 -0.5
826 0.918 -0.494 -0.494
827 0.919 -0.488 -0.488
828 0.92 -0.482 -0.482
829 0.921 -0.476 -0.476
830 0.922 -0.469 -0.469
831 0.923 -0.463 -0.463
832 0.924 -0.457 -0.457
833 0.926 -0.451 -0.451
834 0.927 -0.445 -0.445
835 0.928 -0.438 -0.438
836 0.929 -0.432 -0.432
837 0.93 -0.426 -0.426
838 0.931 -0.419 -0.419
839 0.932 -0.413 -0.413
840 0.933 -0.407 -0.407
841 0.934 -0.4 -0.4
842 0.936 -0.394 -0.394
843 0.937 -0.388 -0.388
844 0.938 -0.381 -0.381
845 0.939 -0.375 -0.375
846 0.94 -0.368 -0.368
847 0.941 -0.362 -0.362
848 0.942 -0.355 -0.355
849 0.943 -0.349 -0.349
850 0.944 -0.342 -0.342
851 0.946 -0.335 -0.335
852 0.947 -0.329 -0.329
853 0.948 -0.322 -0.322
854 0.949 -0.316 -0.316
855 0.95 -0.309 -0.309
856 0.951 -0.302 -0.302
857 0.952 -0.296 -0.296
858 0.953 -0.289 -0.289
859 0.954 -0.282 -0.282
