Test case...
f(2275.00000000000) = 1.35168377533
f(2276.00000000000) = 1.08026355010
f(2277.00000000000) = -0.18434600121
f(2278.00000000000) = -1.27946868916
f(2279.00000000000) = -1.19825376487
f(2280.00000000000) = -0.01536985519
f(2281.00000000000) = 1.18164502847
f(2282.00000000000) = 1.29226092239
f(2283.00000000000) = 0.21477808383
f(2284.00000000000) = -1.06017073450
f(2285.00000000000) = -1.36040346876
f(2286.00000000000) = -0.40988752766
f(2287.00000000000) = 0.91747711607
f(2288.00000000000) = 1.40131753045
f(2289.00000000000) = 0.59679306984
f(2290.00000000000) = -0.75642018693
f(2291.00000000000) = -1.41418421225
f(2292.00000000000) = -0.77175379467
f(2293.00000000000) = 0.58022350260
f(2294.00000000000) = 1.39874598742
f(2295.00000000000) = 0.93126786205
f(2296.00000000000) = -0.39241364093
f(2297.00000000000) = -1.35531185215
f(2298.00000000000) = -1.07214259684
f(2299.00000000000) = 0.19674961756
f(2300.00000000000) = 1.28475114093
f(2301.00000000000) = 1.19155839027
f(2302.00000000000) = 0.00285235074
f(2303.00000000000) = -1.18847612690
f(2304.00000000000) = -1.28712513441
f(2305.00000000000) = -0.20239722923
f(2306.00000000000) = 1.06841375511
f(2307.00000000000) = 1.35693006024
f(2308.00000000000) = 0.39789112579
f(2309.00000000000) = -0.92696707474
f(2310.00000000000) = -1.39957602168
f(2311.00000000000) = -0.58542122876
f(2312.00000000000) = 0.76696714207
f(2313.00000000000) = 1.41420945954
f(2314.00000000000) = 0.76123412186
f(2315.00000000000) = -0.59161635684
f(2316.00000000000) = -1.40053748544
f(2317.00000000000) = -0.92181090884
f(2318.00000000000) = 0.40442436620
f(2319.00000000000) = 1.35883374406
f(2320.00000000000) = 1.06393764421
f(2321.00000000000) = -0.20913781912
f(2322.00000000000) = -1.28993293604
f(2323.00000000000) = -1.18476966039
f(2324.00000000000) = 0.00966537718
f(2325.00000000000) = 1.19521411154
f(2326.00000000000) = 1.28188850377
f(2327.00000000000) = 0.19000051736
f(2328.00000000000) = -1.07657306848
f(2329.00000000000) = -1.35335034003
f(2330.00000000000) = -0.38586355025
f(2331.00000000000) = 0.93638440812
f(2332.00000000000) = 1.39772486003
f(2333.00000000000) = 0.57400352156
f(2334.00000000000) = -0.77745400748
f(2335.00000000000) = -1.41412390746
f(2336.00000000000) = -0.75065480849
f(2337.00000000000) = 0.60296285958
f(2338.00000000000) = 1.40221925526
f(2339.00000000000) = 0.91228173431
f(2340.00000000000) = -0.41640340595
f(2341.00000000000) = -1.36224917513
f(2342.00000000000) = -1.05564933503
f(2343.00000000000) = 0.22150963533
f(2344.00000000000) = 1.29501366850
f(2345.00000000000) = 1.17788810712
f(2346.00000000000) = -0.02218234784
f(2347.00000000000) = -1.20185845449
f(2348.00000000000) = -1.27655144074
f(2349.00000000000) = -0.17758891949
f(2350.00000000000) = 1.08464803535
f(2351.00000000000) = 1.34966458860
f(2352.00000000000) = 0.37380574339
f(2353.00000000000) = -0.94572837840
f(2354.00000000000) = -1.39576419054
f(2355.00000000000) = -0.56254084279
f(2356.00000000000) = 0.78787996153
f(2357.00000000000) = 1.41392756271
f(2358.00000000000) = 0.74001668340
f(2359.00000000000) = -0.61426212187
f(2360.00000000000) = -1.40379116510
f(2361.00000000000) = -0.90268108506
f(2362.00000000000) = 0.42834982166
f(2363.00000000000) = 1.36555787778
f(2364.00000000000) = 1.04727831866
f(2365.00000000000) = -0.23386409687
f(2366.00000000000) = -1.29999294026
f(2367.00000000000) = -1.17091426960
f(2368.00000000000) = 0.03469758058
f(2369.00000000000) = 1.20840863519
f(2370.00000000000) = 1.27111436347
f(2371.00000000000) = 0.16516340802
f(2372.00000000000) = -1.09263802307
f(2373.00000000000) = -1.34587309471
f(2374.00000000000) = -0.36171864988
f(2375.00000000000) = 0.95499825350
f(2376.00000000000) = 1.39369416681
f(2377.00000000000) = 0.55103409051
f(2378.00000000000) = -0.79824418738
f(2379.00000000000) = -1.41362044069
f(2380.00000000000) = -0.72932058007
f(2381.00000000000) = 0.62551325843
f(2382.00000000000) = 1.40525309183
f(2383.00000000000) = 0.89300971326
f(2384.00000000000) = -0.44026267736
f(2385.00000000000) = -1.36875959279
f(2386.00000000000) = -1.03882525096
f(2387.00000000000) = 0.24620023581
f(2388.00000000000) = 1.30487036119
f(2389.00000000000) = 1.16384869421
f(2390.00000000000) = -0.04721009486
f(2391.00000000000) = -1.21486414044
f(2392.00000000000) = -1.26557769793
f(2393.00000000000) = -0.15272495646
f(2394.00000000000) = 1.10054240565
f(2395.00000000000) = 1.34197615542
f(2396.00000000000) = 0.34960321673
f(2397.00000000000) = -0.96419330714
f(2398.00000000000) = -1.39151495103
f(2399.00000000000) = -0.53948416625
f(2400.00000000000) = 0.80854587303
f(2401.00000000000) = 1.41320256544
f(2402.00000000000) = 0.71856733650
f(2403.00000000000) = -0.63671538777
f(2404.00000000000) = -1.40660492089
f(2405.00000000000) = -0.88326837664
f(2406.00000000000) = 0.45214103970
f(2407.00000000000) = 1.37185406929
f(2408.00000000000) = 1.03029079421
f(2409.00000000000) = -0.25851708564
f(2410.00000000000) = -1.30964554916
f(2411.00000000000) = -1.15669193452
f(2412.00000000000) = 0.05971891036
f(2413.00000000000) = 1.22122446447
f(2414.00000000000) = 1.25994187791
f(2415.00000000000) = 0.14027453932
f(2416.00000000000) = -1.10836056381
f(2417.00000000000) = -1.33797407604
f(2418.00000000000) = -0.33746039314
f(2419.00000000000) = 0.97331281893
f(2420.00000000000) = 1.38922671394
f(2421.00000000000) = 0.52789197490
f(2422.00000000000) = -0.81878421137
f(2423.00000000000) = -1.41267396972
f(2424.00000000000) = -0.70775779519
f(2425.00000000000) = 0.64786763224
f(2426.00000000000) = 1.40784654639
f(2427.00000000000) = 0.87345783840
f(2428.00000000000) = -0.46398397805
f(2429.00000000000) = -1.37484106486
f(2430.00000000000) = -1.02167561704
f(2431.00000000000) = 0.27081368139
f(2432.00000000000) = 1.31431813007
f(2433.00000000000) = 1.14944455125
f(2434.00000000000) = -0.07222304705
f(2435.00000000000) = -1.22748910897
f(2436.00000000000) = -1.25420734496
f(2437.00000000000) = -0.12781313206
f(2438.00000000000) = 1.11609188501
f(2439.00000000000) = 1.33386717012
f(2440.00000000000) = 0.32529113047
f(2441.00000000000) = -0.98235607438
f(2442.00000000000) = -1.38682963481
f(2443.00000000000) = -0.51625842469
f(2444.00000000000) = 0.82895840024
f(2445.00000000000) = 1.41203469493
f(2446.00000000000) = 0.69689280303
f(2447.00000000000) = -0.65896911809
f(2448.00000000000) = -1.40897787103
f(2449.00000000000) = -0.86357886718
f(2450.00000000000) = 0.47579056456
f(2451.00000000000) = 1.37772034546
f(2452.00000000000) = 1.01298039443
f(2453.00000000000) = -0.28308905964
f(2454.00000000000) = -1.31888773781
f(2455.00000000000) = -1.14210711220
f(2456.00000000000) = 0.08472152527
f(2457.00000000000) = 1.23365758312
f(2458.00000000000) = 1.24837454835
f(2459.00000000000) = 0.11534171101
f(2460.00000000000) = -1.12373576352
f(2461.00000000000) = -1.32965575943
f(2462.00000000000) = -0.31309638215
f(2463.00000000000) = 0.99132236496
f(2464.00000000000) = 1.38432390145
f(2465.00000000000) = 0.50458442708
f(2466.00000000000) = -0.83906764254
f(2467.00000000000) = -1.41128479116
f(2468.00000000000) = -0.68597321127
f(2469.00000000000) = 0.67001897554
f(2470.00000000000) = 1.40999880619
f(2471.00000000000) = 0.85363223697
f(2472.00000000000) = -0.48755987419
f(2473.00000000000) = -1.38049168552
f(2474.00000000000) = -1.00420580764
f(2475.00000000000) = 0.29534225865
f(2476.00000000000) = 1.32335401438
f(2477.00000000000) = 1.13468019225
f(2478.00000000000) = -0.09721336579
f(2479.00000000000) = -1.23972940364
f(2480.00000000000) = -1.24244394509
f(2481.00000000000) = -0.10286125325
f(2482.00000000000) = 1.13129160046
f(2483.00000000000) = 1.32534017393
f(2484.00000000000) = 0.30087710360
f(2485.00000000000) = -1.00021098821
f(2486.00000000000) = -1.38170971017
f(2487.00000000000) = -0.49287089668
f(2488.00000000000) = 0.84911114623
f(2489.00000000000) = 1.41042431717
f(2490.00000000000) = 0.67499987541
f(2491.00000000000) = -0.68101633888
f(2492.00000000000) = -1.41090927187
f(2493.00000000000) = -0.84361872705
f(2494.00000000000) = 0.49929098488
f(2495.00000000000) = 1.38315486790
f(2496.00000000000) = 0.99535254412
f(2497.00000000000) = -0.30757231842
f(2498.00000000000) = -1.32771660985
f(2499.00000000000) = -1.12716437326
f(2500.00000000000) = 0.10969758992
f(2501.00000000000) = 1.24570409482
f(2502.00000000000) = 1.23641599981
f(2503.00000000000) = 0.09037273660
f(2504.00000000000) = -1.13875880387
f(2505.00000000000) = -1.32092075171
f(2506.00000000000) = -0.28863425217
f(2507.00000000000) = 1.00902124771
f(2508.00000000000) = 1.37898726579
f(2509.00000000000) = 0.48111875122
f(2510.00000000000) = -0.85908812442
f(2511.00000000000) = -1.40945334036
f(2512.00000000000) = -0.66397365520
f(2513.00000000000) = 0.69196034648
f(2514.00000000000) = 1.41170919675
f(2515.00000000000) = 0.83353912195
f(2516.00000000000) = -0.51098297750
f(2517.00000000000) = -1.38570968396
f(2518.00000000000) = -0.98642129751
f(2519.00000000000) = 0.31977828075
f(2520.00000000000) = 1.33197518243
f(2521.00000000000) = 1.11956024410
f(2522.00000000000) = -0.12217321954
f(2523.00000000000) = -1.25158118856
f(2524.00000000000) = -1.23029118478
f(2525.00000000000) = -0.07787713949
f(2526.00000000000) = 1.14613678870
f(2527.00000000000) = 1.31639783904
f(2528.00000000000) = 0.27636878705
f(2529.00000000000) = -1.01775245322
f(2530.00000000000) = -1.37615678160
f(2531.00000000000) = -0.46932891145
f(2532.00000000000) = 0.86899779546
f(2533.00000000000) = 1.40837193682
f(2534.00000000000) = 0.65289541450
f(2535.00000000000) = -0.70285014093
f(2536.00000000000) = -1.41239851815
f(2537.00000000000) = -0.82339421139
f(2538.00000000000) = 0.52263493604
f(2539.00000000000) = 1.38815593353
f(2540.00000000000) = 0.97741276754
f(2541.00000000000) = -0.33195918935
f(2542.00000000000) = -1.33612939847
f(2543.00000000000) = -1.11186840051
f(2544.00000000000) = 0.13463927724
f(2545.00000000000) = 1.25736022441
f(2546.00000000000) = 1.22406997987
f(2547.00000000000) = 0.06537544093
f(2548.00000000000) = -1.15342497691
f(2549.00000000000) = -1.31177179027
f(2550.00000000000) = -0.26408166920
f(2551.00000000000) = 1.02640392065
f(2552.00000000000) = 1.37321847937
f(2553.00000000000) = 0.45750230107
f(2554.00000000000) = -0.87883938295
f(2555.00000000000) = -1.40718019126
f(2556.00000000000) = -0.64176602127
f(2557.00000000000) = 0.71368486902
f(2558.00000000000) = 1.41297718206
f(2559.00000000000) = 0.81318479019
f(2560.00000000000) = -0.53424594758
f(2561.00000000000) = -1.39049342495
f(2562.00000000000) = -0.96832766001
f(2563.00000000000) = 0.34411408988
f(2564.00000000000) = 1.34017893249
f(2565.00000000000) = 1.10408944513
f(2566.00000000000) = -0.14709478632
f(2567.00000000000) = -1.26304074959
f(2568.00000000000) = -1.21775287250
f(2569.00000000000) = -0.05286862039
f(2570.00000000000) = 1.16062279749
f(2571.00000000000) = 1.30704296784
f(2572.00000000000) = 0.25177386130
f(2573.00000000000) = -1.03497497221
f(2574.00000000000) = -1.37017258930
f(2575.00000000000) = -0.44563984666
f(2576.00000000000) = 0.88861211582
f(2577.00000000000) = 1.40587819706
f(2578.00000000000) = 0.63058634746
f(2579.00000000000) = -0.72446368190
f(2580.00000000000) = -1.41344514315
f(2581.00000000000) = -0.80291165823
f(2582.00000000000) = 0.54581510245
f(2583.00000000000) = 1.39272197510
f(2584.00000000000) = 0.95916668671
f(2585.00000000000) = -0.35624203002
f(2586.00000000000) = -1.34412346724
f(2587.00000000000) = -1.09622398742
f(2588.00000000000) = 0.15953877093
f(2589.00000000000) = 1.26862231904
f(2590.00000000000) = 1.21134035758
f(2591.00000000000) = 0.04035765774
f(2592.00000000000) = -1.16772968651
f(2593.00000000000) = -1.30221174224
f(2594.00000000000) = -0.23944632761
f(2595.00000000000) = 1.04346493636
f(2596.00000000000) = 1.36701935003
f(2597.00000000000) = 0.43374247761
f(2598.00000000000) = -0.89831522841
f(2599.00000000000) = -1.40446605623
f(2600.00000000000) = -0.61935726897
f(2601.00000000000) = 0.73518573506
f(2602.00000000000) = 1.41380236476
f(2603.00000000000) = 0.79257562039
f(2604.00000000000) = -0.55734149423
f(2605.00000000000) = -1.39484140936
f(2606.00000000000) = -0.94993056537
f(2607.00000000000) = 0.36834205959
f(2608.00000000000) = 1.34796269366
f(2609.00000000000) = 1.08827264362
f(2610.00000000000) = -0.17197025613
f(2611.00000000000) = -1.27410449548
f(2612.00000000000) = -1.20483293752
f(2613.00000000000) = -0.02784353317
f(2614.00000000000) = 1.17474508717
f(2615.00000000000) = 1.29727849198
f(2616.00000000000) = 0.22710003397
f(2617.00000000000) = -1.05187314794
f(2618.00000000000) = -1.36375900860
f(2619.00000000000) = -0.42181112605
f(2620.00000000000) = 0.90794796051
f(2621.00000000000) = 1.40294387939
f(2622.00000000000) = 0.60807966557
f(2623.00000000000) = -0.74585018848
f(2624.00000000000) = -1.41404881890
f(2625.00000000000) = -0.78217748645
f(2626.00000000000) = 0.56882421985
f(2627.00000000000) = 1.39685156168
f(2628.00000000000) = 0.94062001962
f(2629.00000000000) = -0.38041323059
f(2630.00000000000) = -1.35169631096
f(2631.00000000000) = -1.08023603670
f(2632.00000000000) = 0.18438826794
f(2633.00000000000) = 1.27948684939
f(2634.00000000000) = 1.19823112216
f(2635.00000000000) = 0.01532722715
f(2636.00000000000) = -1.18166844982
f(2637.00000000000) = -1.29224360357
f(2638.00000000000) = -0.21473594768
f(2639.00000000000) = 1.06019894820
f(2640.00000000000) = 1.36039182046
f(2641.00000000000) = 0.40984672676
f(2642.00000000000) = -0.91750955742
f(2643.00000000000) = -1.40131178582
f(2644.00000000000) = -0.59675442082
f(2645.00000000000) = 0.75645620661
f(2646.00000000000) = 1.41418448626
f(2647.00000000000) = 0.77171807109
f(2648.00000000000) = -0.58026237968
f(2649.00000000000) = -1.39875227459
f(2650.00000000000) = -0.93123577891
f(2651.00000000000) = 0.39245459728
f(2652.00000000000) = 1.35532402663
f(2653.00000000000) = 1.07211479630
f(2654.00000000000) = -0.19679183344
f(2655.00000000000) = -1.28476895907
f(2656.00000000000) = -1.19153542874
f(2657.00000000000) = -0.00280972028
f(2658.00000000000) = 1.18849923205
f(2659.00000000000) = 1.28710747148
f(2660.00000000000) = 0.20235503743
f(2661.00000000000) = -1.06844168483
f(2662.00000000000) = -1.35691804942
f(2663.00000000000) = -0.39785021713
f(2664.00000000000) = 0.92699927001
f(2665.00000000000) = 1.39956990338
f(2666.00000000000) = 0.58538242202
f(2667.00000000000) = -0.76700295851
f(2668.00000000000) = -1.41420935621
f(2669.00000000000) = -0.76119819377
f(2670.00000000000) = 0.59165507758
f(2671.00000000000) = 1.40054339915
f(2672.00000000000) = 0.92177857848
f(2673.00000000000) = -0.40446521624
f(2674.00000000000) = -1.35884555644
f(2675.00000000000) = -1.06390955869
f(2676.00000000000) = 0.20917998085
f(2677.00000000000) = 1.28995041068
f(2678.00000000000) = 1.18474638184
f(2679.00000000000) = -0.00970800673
f(2680.00000000000) = -1.19523689868
f(2681.00000000000) = -1.28187049810
f(2682.00000000000) = -0.18995827322
f(2683.00000000000) = 1.07660071203
f(2684.00000000000) = 1.35333796763
f(2685.00000000000) = 0.38582253704
f(2686.00000000000) = -0.93641635480
f(2687.00000000000) = -1.39771836854
f(2688.00000000000) = -0.57396456015
f(2689.00000000000) = 0.77748961787
f(2690.00000000000) = 1.41412342679
f(2691.00000000000) = 0.75061867869
f(2692.00000000000) = -0.60300142094
f(2693.00000000000) = -1.40222479505
f(2694.00000000000) = -0.91224915927
f(2695.00000000000) = 0.41644414648
f(2696.00000000000) = 1.36226062449
f(2697.00000000000) = 1.05562096673
f(2698.00000000000) = -0.22155173960
f(2699.00000000000) = -1.29503079828
f(2700.00000000000) = -1.17786451336
f(2701.00000000000) = 0.02222497314
f(2702.00000000000) = 1.20188092183
f(2703.00000000000) = 1.27653309375
f(2704.00000000000) = 0.17754662631
f(2705.00000000000) = -1.08467539056
f(2706.00000000000) = -1.34965185559
f(2707.00000000000) = -0.37376462882
f(2708.00000000000) = 0.94576007398
f(2709.00000000000) = 1.39575732636
f(2710.00000000000) = 0.56250172975
f(2711.00000000000) = -0.78791536308
f(2712.00000000000) = -1.41392670476
f(2713.00000000000) = -0.73998035474
f(2714.00000000000) = 0.61430052083
f(2715.00000000000) = 1.40379633054
f(2716.00000000000) = 0.90264826789
f(2717.00000000000) = -0.42839044949
f(2718.00000000000) = -1.36556896323
f(2719.00000000000) = -1.04724966982
f(2720.00000000000) = 0.23390614038
f(2721.00000000000) = 1.30000972383
f(2722.00000000000) = 1.17089036249
f(2723.00000000000) = -0.03474019828
f(2724.00000000000) = -1.20843078097
f(2725.00000000000) = -1.27109567659
f(2726.00000000000) = -0.16512106912
f(2727.00000000000) = 1.09266508781
f(2728.00000000000) = 1.34586000209
f(2729.00000000000) = 0.36167743720
f(2730.00000000000) = -0.95502969549
f(2731.00000000000) = -1.39368693049
f(2732.00000000000) = -0.55099482891
f(2733.00000000000) = 0.79827937732
f(2734.00000000000) = 1.41361920550
f(2735.00000000000) = 0.72928405538
f(2736.00000000000) = -0.62555149199
f(2737.00000000000) = -1.40525788251
f(2738.00000000000) = -0.89297665653
f(2739.00000000000) = 0.44030318929
f(2740.00000000000) = 1.36877031344
f(2741.00000000000) = 1.03879632382
f(2742.00000000000) = -0.24624221527
f(2743.00000000000) = -1.30488679724
f(2744.00000000000) = -1.16382447562
f(2745.00000000000) = 0.04725270163
f(2746.00000000000) = 1.21488596292
f(2747.00000000000) = 1.26555867263
f(2748.00000000000) = 0.15268257515
f(2749.00000000000) = -1.10056917779
f(2750.00000000000) = -1.34196270421
f(2751.00000000000) = -0.34956190915
f(2752.00000000000) = 0.96422449309
f(2753.00000000000) = 1.39150734314
f(2754.00000000000) = 0.53944475917
f(2755.00000000000) = -0.80858084860
f(2756.00000000000) = -1.41320095313
f(2757.00000000000) = -0.71853061866
f(2758.00000000000) = 0.63675345293
f(2759.00000000000) = 1.40660933644
f(2760.00000000000) = 0.88323508293
f(2761.00000000000) = -0.45218143257
f(2762.00000000000) = -1.37186442431
f(2763.00000000000) = -1.03026159102
f(2764.00000000000) = 0.25855899777
f(2765.00000000000) = 1.30966163641
f(2766.00000000000) = 1.15666740635
f(2767.00000000000) = -0.05976150286
f(2768.00000000000) = -1.22124596195
f(2769.00000000000) = -1.25992251568
f(2770.00000000000) = -0.14023211893
f(2771.00000000000) = 1.10838704125
